KODJAZ;AKRCIS;KODCIS;UROVEN;CHODNOTA;ZKRTEXT;TEXT;ADMPLOD;ADMNEPO;NADVAZ
"CS";"CZ-NACE_KL";80004;3;"103";"Zpracování a konzervování ovoce a zeleniny";"Zpracování a konzervování ovoce a zeleniny";"01.01.2008";"09.09.9999";"10"
"CS";"CZ-NACE_KL";80004;4;"1031";"Zpracování a konzervování brambor";"Zpracování a konzervování brambor";"01.01.2008";"09.09.9999";"103"
"CS";"CZ-NACE_KL";80004;5;"10310";"Zpracování a konzervování brambor";"Zpracování a konzervování brambor";"01.01.2008";"09.09.9999";"1031"
"CS";"CZ-NACE_KL";80004;4;"1032";"Vıroba ovocnıch a zeleninovıch šáv";"Vıroba ovocnıch a zeleninovıch šáv";"01.01.2008";"09.09.9999";"103"
"CS";"CZ-NACE_KL";80004;5;"10320";"Vıroba ovocnıch a zeleninovıch šáv";"Vıroba ovocnıch a zeleninovıch šáv";"01.01.2008";"09.09.9999";"1032"
"CS";"CZ-NACE_KL";80004;4;"1039";"Ostatní zpracování a konzervování ovoce a zeleniny";"Ostatní zpracování a konzervování ovoce a zeleniny";"01.01.2008";"09.09.9999";"103"
"CS";"CZ-NACE_KL";80004;5;"10390";"Ostatní zpracování a konzervování ovoce a zeleniny";"Ostatní zpracování a konzervování ovoce a zeleniny";"01.01.2008";"09.09.9999";"1039"
"CS";"CZ-NACE_KL";80004;3;"104";"Vıroba rostlinnıch a ivoèišnıch olejù a tukù";"Vıroba rostlinnıch a ivoèišnıch olejù a tukù";"01.01.2008";"09.09.9999";"10"
"CS";"CZ-NACE_KL";80004;4;"1041";"Vıroba olejù a tukù";"Vıroba olejù a tukù";"01.01.2008";"09.09.9999";"104"
"CS";"CZ-NACE_KL";80004;5;"10410";"Vıroba olejù a tukù";"Vıroba olejù a tukù";"01.01.2008";"09.09.9999";"1041"
"CS";"CZ-NACE_KL";80004;4;"1042";"Vıroba margarínu a podobnıch jedlıch tukù";"Vıroba margarínu a podobnıch jedlıch tukù";"01.01.2008";"09.09.9999";"104"
"CS";"CZ-NACE_KL";80004;5;"10420";"Vıroba margarínu a podobnıch jedlıch tukù";"Vıroba margarínu a podobnıch jedlıch tukù";"01.01.2008";"09.09.9999";"1042"
"CS";"CZ-NACE_KL";80004;3;"105";"Vıroba mléènıch vırobkù";"Vıroba mléènıch vırobkù";"01.01.2008";"09.09.9999";"10"
"CS";"CZ-NACE_KL";80004;4;"1051";"Zpracování mléka, vıroba mléènıch vırobkù a sırù";"Zpracování mléka, vıroba mléènıch vırobkù a sırù";"01.01.2008";"09.09.9999";"105"
"CS";"CZ-NACE_KL";80004;5;"10510";"Zpracování mléka, vıroba mléènıch vırobkù a sırù";"Zpracování mléka, vıroba mléènıch vırobkù a sırù";"01.01.2008";"09.09.9999";"1051"
"CS";"CZ-NACE_KL";80004;4;"1052";"Vıroba zmrzliny";"Vıroba zmrzliny";"01.01.2008";"09.09.9999";"105"
"CS";"CZ-NACE_KL";80004;5;"10520";"Vıroba zmrzliny";"Vıroba zmrzliny";"01.01.2008";"09.09.9999";"1052"
"CS";"CZ-NACE_KL";80004;3;"106";"Vıroba mlınskıch a škrobárenskıch vırobkù";"Vıroba mlınskıch a škrobárenskıch vırobkù";"01.01.2008";"09.09.9999";"10"
"CS";"CZ-NACE_KL";80004;4;"1061";"Vıroba mlınskıch vırobkù";"Vıroba mlınskıch vırobkù";"01.01.2008";"09.09.9999";"106"
"CS";"CZ-NACE_KL";80004;5;"10610";"Vıroba mlınskıch vırobkù";"Vıroba mlınskıch vırobkù";"01.01.2008";"09.09.9999";"1061"
"CS";"CZ-NACE_KL";80004;4;"1062";"Vıroba škrobárenskıch vırobkù";"Vıroba škrobárenskıch vırobkù";"01.01.2008";"09.09.9999";"106"
"CS";"CZ-NACE_KL";80004;5;"10620";"Vıroba škrobárenskıch vırobkù";"Vıroba škrobárenskıch vırobkù";"01.01.2008";"09.09.9999";"1062"
"CS";"CZ-NACE_KL";80004;3;"107";"Vıroba pekaøskıch, cukráøskıch a jinıch mouènıch vırobkù";"Vıroba pekaøskıch, cukráøskıch a jinıch mouènıch vırobkù";"01.01.2008";"09.09.9999";"10"
"CS";"CZ-NACE_KL";80004;4;"1071";"Vıroba pekaøskıch a cukráøskıch vırobkù, kromì trvanlivıch";"Vıroba pekaøskıch a cukráøskıch vırobkù, kromì trvanlivıch";"01.01.2008";"09.09.9999";"107"
"CS";"CZ-NACE_KL";80004;5;"10710";"Vıroba pekaøskıch a cukráøskıch vırobkù, kromì trvanlivıch";"Vıroba pekaøskıch a cukráøskıch vırobkù, kromì trvanlivıch";"01.01.2008";"09.09.9999";"1071"
"CS";"CZ-NACE_KL";80004;4;"1072";"Vıroba sucharù a sušenek, trvanlivıch cukráøskıch vırobkù";"Vıroba sucharù a sušenek; vıroba trvanlivıch cukráøskıch vırobkù";"01.01.2008";"09.09.9999";"107"
"CS";"CZ-NACE_KL";80004;5;"10720";"Vıroba sucharù a sušenek, trvanlivıch cukráøskıch vırobkù";"Vıroba sucharù a sušenek; vıroba trvanlivıch cukráøskıch vırobkù";"01.01.2008";"09.09.9999";"1072"
"CS";"CZ-NACE_KL";80004;4;"1073";"Vıroba makaronù, nudlí, kuskusu a podobnıch mouènıch vırobkù";"Vıroba makaronù, nudlí, kuskusu a podobnıch mouènıch vırobkù";"01.01.2008";"09.09.9999";"107"
"CS";"CZ-NACE_KL";80004;5;"10730";"Vıroba makaronù, nudlí, kuskusu a podobnıch mouènıch vırobkù";"Vıroba makaronù, nudlí, kuskusu a podobnıch mouènıch vırobkù";"01.01.2008";"09.09.9999";"1073"
"CS";"CZ-NACE_KL";80004;3;"108";"Vıroba ostatních potravináøskıch vırobkù";"Vıroba ostatních potravináøskıch vırobkù";"01.01.2008";"09.09.9999";"10"
"CS";"CZ-NACE_KL";80004;4;"1081";"Vıroba cukru";"Vıroba cukru";"01.01.2008";"09.09.9999";"108"
"CS";"CZ-NACE_KL";80004;5;"10810";"Vıroba cukru";"Vıroba cukru";"01.01.2008";"09.09.9999";"1081"
"CS";"CZ-NACE_KL";80004;4;"1082";"Vıroba kakaa, èokolády a cukrovinek";"Vıroba kakaa, èokolády a cukrovinek";"01.01.2008";"09.09.9999";"108"
"CS";"CZ-NACE_KL";80004;5;"10820";"Vıroba kakaa, èokolády a cukrovinek";"Vıroba kakaa, èokolády a cukrovinek";"01.01.2008";"09.09.9999";"1082"
"CS";"CZ-NACE_KL";80004;4;"1083";"Zpracování èaje a kávy";"Zpracování èaje a kávy";"01.01.2008";"09.09.9999";"108"
"CS";"CZ-NACE_KL";80004;5;"10830";"Zpracování èaje a kávy";"Zpracování èaje a kávy";"01.01.2008";"09.09.9999";"1083"
"CS";"CZ-NACE_KL";80004;4;"1084";"Vıroba koøení a aromatickıch vıtakù";"Vıroba koøení a aromatickıch vıtakù";"01.01.2008";"09.09.9999";"108"
"CS";"CZ-NACE_KL";80004;5;"10840";"Vıroba koøení a aromatickıch vıtakù";"Vıroba koøení a aromatickıch vıtakù";"01.01.2008";"09.09.9999";"1084"
"CS";"CZ-NACE_KL";80004;4;"1085";"Vıroba hotovıch pokrmù";"Vıroba hotovıch pokrmù";"01.01.2008";"09.09.9999";"108"
"CS";"CZ-NACE_KL";80004;5;"10850";"Vıroba hotovıch pokrmù";"Vıroba hotovıch pokrmù";"01.01.2008";"09.09.9999";"1085"
"CS";"CZ-NACE_KL";80004;4;"1086";"Vıroba homogeniz. potravin. pøípravkù, dietních potravin";"Vıroba homogenizovanıch potravináøskıch pøípravkù a dietních potravin";"01.01.2008";"09.09.9999";"108"
"CS";"CZ-NACE_KL";80004;5;"10860";"Vıroba homogeniz. potravin. pøípravkù, dietních potravin";"Vıroba homogenizovanıch potravináøskıch pøípravkù a dietních potravin";"01.01.2008";"09.09.9999";"1086"
"CS";"CZ-NACE_KL";80004;4;"1089";"Vıroba ostatních potravináøskıch vırobkù j. n.";"Vıroba ostatních potravináøskıch vırobkù j. n.";"01.01.2008";"09.09.9999";"108"
"CS";"CZ-NACE_KL";80004;5;"10890";"Vıroba ostatních potravináøskıch vırobkù j. n.";"Vıroba ostatních potravináøskıch vırobkù j. n.";"01.01.2008";"09.09.9999";"1089"
"CS";"CZ-NACE_KL";80004;3;"109";"Vıroba prùmyslovıch krmiv";"Vıroba prùmyslovıch krmiv";"01.01.2008";"09.09.9999";"10"
"CS";"CZ-NACE_KL";80004;4;"1091";"Vıroba prùmyslovıch krmiv pro hospodáøská zvíøata";"Vıroba prùmyslovıch krmiv pro hospodáøská zvíøata";"01.01.2008";"09.09.9999";"109"
"CS";"CZ-NACE_KL";80004;5;"10910";"Vıroba prùmyslovıch krmiv pro hospodáøská zvíøata";"Vıroba prùmyslovıch krmiv pro hospodáøská zvíøata";"01.01.2008";"09.09.9999";"1091"
"CS";"CZ-NACE_KL";80004;4;"1092";"Vıroba prùmyslovıch krmiv pro zvíøata v zájmovém chovu";"Vıroba prùmyslovıch krmiv pro zvíøata v zájmovém chovu";"01.01.2008";"09.09.9999";"109"
"CS";"CZ-NACE_KL";80004;5;"10920";"Vıroba prùmyslovıch krmiv pro zvíøata v zájmovém chovu";"Vıroba prùmyslovıch krmiv pro zvíøata v zájmovém chovu";"01.01.2008";"09.09.9999";"1092"
"CS";"CZ-NACE_KL";80004;2;"11";"Vıroba nápojù";"Vıroba nápojù";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"110";"Vıroba nápojù";"Vıroba nápojù";"01.01.2008";"09.09.9999";"11"
"CS";"CZ-NACE_KL";80004;4;"1101";"Destilace, rektifikace a míchání lihovin";"Destilace, rektifikace a míchání lihovin";"01.01.2008";"09.09.9999";"110"
"CS";"CZ-NACE_KL";80004;5;"11010";"Destilace, rektifikace a míchání lihovin";"Destilace, rektifikace a míchání lihovin";"01.01.2008";"09.09.9999";"1101"
"CS";"CZ-NACE_KL";80004;4;"1102";"Vıroba vína z vinnıch hroznù";"Vıroba vína z vinnıch hroznù";"01.01.2008";"09.09.9999";"110"
"CS";"CZ-NACE_KL";80004;5;"11020";"Vıroba vína z vinnıch hroznù";"Vıroba vína z vinnıch hroznù";"01.01.2008";"09.09.9999";"1102"
"CS";"CZ-NACE_KL";80004;4;"1103";"Vıroba jableèného vína a jinıch ovocnıch vín";"Vıroba jableèného vína a jinıch ovocnıch vín";"01.01.2008";"09.09.9999";"110"
"CS";"CZ-NACE_KL";80004;5;"11030";"Vıroba jableèného vína a jinıch ovocnıch vín";"Vıroba jableèného vína a jinıch ovocnıch vín";"01.01.2008";"09.09.9999";"1103"
"CS";"CZ-NACE_KL";80004;4;"1104";"Vıroba ostatních nedestilovanıch kvašenıch nápojù";"Vıroba ostatních nedestilovanıch kvašenıch nápojù";"01.01.2008";"09.09.9999";"110"
"CS";"CZ-NACE_KL";80004;5;"11040";"Vıroba ostatních nedestilovanıch kvašenıch nápojù";"Vıroba ostatních nedestilovanıch kvašenıch nápojù";"01.01.2008";"09.09.9999";"1104"
"CS";"CZ-NACE_KL";80004;4;"1105";"Vıroba piva";"Vıroba piva";"01.01.2008";"09.09.9999";"110"
"CS";"CZ-NACE_KL";80004;5;"11050";"Vıroba piva";"Vıroba piva";"01.01.2008";"09.09.9999";"1105"
"CS";"CZ-NACE_KL";80004;4;"1106";"Vıroba sladu";"Vıroba sladu";"01.01.2008";"09.09.9999";"110"
"CS";"CZ-NACE_KL";80004;5;"11060";"Vıroba sladu";"Vıroba sladu";"01.01.2008";"09.09.9999";"1106"
"CS";"CZ-NACE_KL";80004;4;"1107";"Vıroba nealkohol. nápojù; stáèení minerál. a ostatních vod";"Vıroba nealkoholickıch nápojù; stáèení minerálních a ostatních vod do lahví";"01.01.2008";"09.09.9999";"110"
"CS";"CZ-NACE_KL";80004;5;"11070";"Vıroba nealkohol. nápojù; stáèení minerál. a ostatních vod";"Vıroba nealkoholickıch nápojù; stáèení minerálních a ostatních vod do lahví";"01.01.2008";"09.09.9999";"1107"
"CS";"CZ-NACE_KL";80004;2;"12";"Vıroba tabákovıch vırobkù";"Vıroba tabákovıch vırobkù";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"120";"Vıroba tabákovıch vırobkù";"Vıroba tabákovıch vırobkù";"01.01.2008";"09.09.9999";"12"
"CS";"CZ-NACE_KL";80004;4;"1200";"Vıroba tabákovıch vırobkù";"Vıroba tabákovıch vırobkù";"01.01.2008";"09.09.9999";"120"
"CS";"CZ-NACE_KL";80004;5;"12000";"Vıroba tabákovıch vırobkù";"Vıroba tabákovıch vırobkù";"01.01.2008";"09.09.9999";"1200"
"CS";"CZ-NACE_KL";80004;2;"13";"Vıroba textilií";"Vıroba textilií";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"131";"Úprava a spøádání textilních vláken a pøíze";"Úprava a spøádání textilních vláken a pøíze";"01.01.2008";"09.09.9999";"13"
"CS";"CZ-NACE_KL";80004;4;"1310";"Úprava a spøádání textilních vláken a pøíze";"Úprava a spøádání textilních vláken a pøíze";"01.01.2008";"09.09.9999";"131"
"CS";"CZ-NACE_KL";80004;5;"13100";"Úprava a spøádání textilních vláken a pøíze";"Úprava a spøádání textilních vláken a pøíze";"01.01.2008";"09.09.9999";"1310"
"CS";"CZ-NACE_KL";80004;3;"132";"Tkaní textilií";"Tkaní textilií";"01.01.2008";"09.09.9999";"13"
"CS";"CZ-NACE_KL";80004;4;"1320";"Tkaní textilií";"Tkaní textilií";"01.01.2008";"09.09.9999";"132"
"CS";"CZ-NACE_KL";80004;5;"13200";"Tkaní textilií";"Tkaní textilií";"01.01.2008";"09.09.9999";"1320"
"CS";"CZ-NACE_KL";80004;3;"133";"Koneèná úprava textilií";"Koneèná úprava textilií";"01.01.2008";"09.09.9999";"13"
"CS";"CZ-NACE_KL";80004;4;"1330";"Koneèná úprava textilií";"Koneèná úprava textilií";"01.01.2008";"09.09.9999";"133"
"CS";"CZ-NACE_KL";80004;5;"13300";"Koneèná úprava textilií";"Koneèná úprava textilií";"01.01.2008";"09.09.9999";"1330"
"CS";"CZ-NACE_KL";80004;3;"139";"Vıroba ostatních textilií";"Vıroba ostatních textilií";"01.01.2008";"09.09.9999";"13"
"CS";"CZ-NACE_KL";80004;4;"1391";"Vıroba pletenıch a háèkovanıch materiálù";"Vıroba pletenıch a háèkovanıch materiálù";"01.01.2008";"09.09.9999";"139"
"CS";"CZ-NACE_KL";80004;5;"13910";"Vıroba pletenıch a háèkovanıch materiálù";"Vıroba pletenıch a háèkovanıch materiálù";"01.01.2008";"09.09.9999";"1391"
"CS";"CZ-NACE_KL";80004;4;"1392";"Vıroba konfekèních textilních vırobkù, kromì odìvù";"Vıroba konfekèních textilních vırobkù, kromì odìvù";"01.01.2008";"09.09.9999";"139"
"CS";"CZ-NACE_KL";80004;5;"13920";"Vıroba konfekèních textilních vırobkù, kromì odìvù";"Vıroba konfekèních textilních vırobkù, kromì odìvù";"01.01.2008";"09.09.9999";"1392"
"CS";"CZ-NACE_KL";80004;4;"1393";"Vıroba kobercù a kobercovıch pøedloek";"Vıroba kobercù a kobercovıch pøedloek";"01.01.2008";"09.09.9999";"139"
"CS";"CZ-NACE_KL";80004;5;"13930";"Vıroba kobercù a kobercovıch pøedloek";"Vıroba kobercù a kobercovıch pøedloek";"01.01.2008";"09.09.9999";"1393"
"CS";"CZ-NACE_KL";80004;4;"1394";"Vıroba lan, provazù a síovanıch vırobkù";"Vıroba lan, provazù a síovanıch vırobkù";"01.01.2008";"09.09.9999";"139"
"CS";"CZ-NACE_KL";80004;5;"13940";"Vıroba lan, provazù a síovanıch vırobkù";"Vıroba lan, provazù a síovanıch vırobkù";"01.01.2008";"09.09.9999";"1394"
"CS";"CZ-NACE_KL";80004;4;"1395";"Vıroba netkanıch textilií a vırobkù z nich, kromì odìvù";"Vıroba netkanıch textilií a vırobkù z nich, kromì odìvù";"01.01.2008";"09.09.9999";"139"
"CS";"CZ-NACE_KL";80004;5;"13950";"Vıroba netkanıch textilií a vırobkù z nich, kromì odìvù";"Vıroba netkanıch textilií a vırobkù z nich, kromì odìvù";"01.01.2008";"09.09.9999";"1395"
"CS";"CZ-NACE_KL";80004;4;"1396";"Vıroba ostatních technickıch a prùmyslovıch textilií";"Vıroba ostatních technickıch a prùmyslovıch textilií";"01.01.2008";"09.09.9999";"139"
"CS";"CZ-NACE_KL";80004;5;"13960";"Vıroba ostatních technickıch a prùmyslovıch textilií";"Vıroba ostatních technickıch a prùmyslovıch textilií";"01.01.2008";"09.09.9999";"1396"
"CS";"CZ-NACE_KL";80004;4;"1399";"Vıroba ostatních textilií j. n.";"Vıroba ostatních textilií j. n.";"01.01.2008";"09.09.9999";"139"
"CS";"CZ-NACE_KL";80004;5;"13990";"Vıroba ostatních textilií j. n.";"Vıroba ostatních textilií j. n.";"01.01.2008";"09.09.9999";"1399"
"CS";"CZ-NACE_KL";80004;2;"14";"Vıroba odìvù";"Vıroba odìvù";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"141";"Vıroba odìvù, kromì koešinovıch vırobkù";"Vıroba odìvù, kromì koešinovıch vırobkù";"01.01.2008";"09.09.9999";"14"
"CS";"CZ-NACE_KL";80004;4;"1411";"Vıroba koenıch odìvù";"Vıroba koenıch odìvù";"01.01.2008";"09.09.9999";"141"
"CS";"CZ-NACE_KL";80004;5;"14110";"Vıroba koenıch odìvù";"Vıroba koenıch odìvù";"01.01.2008";"09.09.9999";"1411"
"CS";"CZ-NACE_KL";80004;4;"1412";"Vıroba pracovních odìvù";"Vıroba pracovních odìvù";"01.01.2008";"09.09.9999";"141"
"CS";"CZ-NACE_KL";80004;5;"14120";"Vıroba pracovních odìvù";"Vıroba pracovních odìvù";"01.01.2008";"09.09.9999";"1412"
"CS";"CZ-NACE_KL";80004;4;"1413";"Vıroba ostatních svrchních odìvù";"Vıroba ostatních svrchních odìvù";"01.01.2008";"09.09.9999";"141"
"CS";"CZ-NACE_KL";80004;5;"14130";"Vıroba ostatních svrchních odìvù";"Vıroba ostatních svrchních odìvù";"01.01.2008";"09.09.9999";"1413"
"CS";"CZ-NACE_KL";80004;4;"1414";"Vıroba osobního prádla";"Vıroba osobního prádla";"01.01.2008";"09.09.9999";"141"
"CS";"CZ-NACE_KL";80004;5;"14140";"Vıroba osobního prádla";"Vıroba osobního prádla";"01.01.2008";"09.09.9999";"1414"
"CS";"CZ-NACE_KL";80004;4;"1419";"Vıroba ostatních odìvù a odìvních doplòkù";"Vıroba ostatních odìvù a odìvních doplòkù";"01.01.2008";"09.09.9999";"141"
"CS";"CZ-NACE_KL";80004;5;"14190";"Vıroba ostatních odìvù a odìvních doplòkù";"Vıroba ostatních odìvù a odìvních doplòkù";"01.01.2008";"09.09.9999";"1419"
"CS";"CZ-NACE_KL";80004;3;"142";"Vıroba koešinovıch vırobkù";"Vıroba koešinovıch vırobkù";"01.01.2008";"09.09.9999";"14"
"CS";"CZ-NACE_KL";80004;4;"1420";"Vıroba koešinovıch vırobkù";"Vıroba koešinovıch vırobkù";"01.01.2008";"09.09.9999";"142"
"CS";"CZ-NACE_KL";80004;5;"14200";"Vıroba koešinovıch vırobkù";"Vıroba koešinovıch vırobkù";"01.01.2008";"09.09.9999";"1420"
"CS";"CZ-NACE_KL";80004;3;"143";"Vıroba pletenıch a háèkovanıch odìvù";"Vıroba pletenıch a háèkovanıch odìvù";"01.01.2008";"09.09.9999";"14"
"CS";"CZ-NACE_KL";80004;4;"1431";"Vıroba pletenıch a háèkovanıch punèochovıch vırobkù";"Vıroba pletenıch a háèkovanıch punèochovıch vırobkù";"01.01.2008";"09.09.9999";"143"
"CS";"CZ-NACE_KL";80004;5;"14310";"Vıroba pletenıch a háèkovanıch punèochovıch vırobkù";"Vıroba pletenıch a háèkovanıch punèochovıch vırobkù";"01.01.2008";"09.09.9999";"1431"
"CS";"CZ-NACE_KL";80004;4;"1439";"Vıroba ostatních pletenıch a háèkovanıch odìvù";"Vıroba ostatních pletenıch a háèkovanıch odìvù";"01.01.2008";"09.09.9999";"143"
"CS";"CZ-NACE_KL";80004;5;"14390";"Vıroba ostatních pletenıch a háèkovanıch odìvù";"Vıroba ostatních pletenıch a háèkovanıch odìvù";"01.01.2008";"09.09.9999";"1439"
"CS";"CZ-NACE_KL";80004;2;"15";"Vıroba usní a souvisejících vırobkù";"Vıroba usní a souvisejících vırobkù";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"151";"Èinìní usní; zprac. koešin; vıroba brašn., sedláø. vırobkù";"Èinìní a úprava usní (vyèinìnıch kùí); zpracování a barvení koešin; vıroba brašnáøskıch, sedláøskıch a podobnıch vırobkù";"01.01.2008";"09.09.9999";"15"
"CS";"CZ-NACE_KL";80004;4;"1511";"Èinìní a úprava usní; zpracování a barvení koešin";"Èinìní a úprava usní (vyèinìnıch kùí); zpracování a barvení koešin";"01.01.2008";"09.09.9999";"151"
"CS";"CZ-NACE_KL";80004;5;"15110";"Èinìní a úprava usní; zpracování a barvení koešin";"Èinìní a úprava usní (vyèinìnıch kùí); zpracování a barvení koešin";"01.01.2008";"09.09.9999";"1511"
"CS";"CZ-NACE_KL";80004;4;"1512";"Vıroba brašnáøskıch, sedláøskıch a podobnıch vırobkù";"Vıroba brašnáøskıch, sedláøskıch a podobnıch vırobkù";"01.01.2008";"09.09.9999";"151"
"CS";"CZ-NACE_KL";80004;5;"15120";"Vıroba brašnáøskıch, sedláøskıch a podobnıch vırobkù";"Vıroba brašnáøskıch, sedláøskıch a podobnıch vırobkù";"01.01.2008";"09.09.9999";"1512"
"CS";"CZ-NACE_KL";80004;3;"152";"Vıroba obuvi";"Vıroba obuvi";"01.01.2008";"09.09.9999";"15"
"CS";"CZ-NACE_KL";80004;4;"1520";"Vıroba obuvi";"Vıroba obuvi";"01.01.2008";"09.09.9999";"152"
"CS";"CZ-NACE_KL";80004;5;"15201";"Vıroba obuvi s usòovım svrškem";"Vıroba obuvi s usòovım svrškem";"01.01.2008";"09.09.9999";"1520"
"CS";"CZ-NACE_KL";80004;5;"15209";"Vıroba obuvi z ostatních materiálù";"Vıroba obuvi z ostatních materiálù";"01.01.2008";"09.09.9999";"1520"
"CS";"CZ-NACE_KL";80004;2;"16";"Zpracování døeva, vır. døev. a pøíb. vırobkù, kromì nábytku";"Zpracování døeva, vıroba døevìnıch, korkovıch, proutìnıch a slamìnıch vırobkù, kromì nábytku";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"161";"Vıroba pilaøská a impregnace døeva";"Vıroba pilaøská a impregnace døeva";"01.01.2008";"09.09.9999";"16"
"CS";"CZ-NACE_KL";80004;4;"1610";"Vıroba pilaøská a impregnace døeva";"Vıroba pilaøská a impregnace døeva";"01.01.2008";"09.09.9999";"161"
"CS";"CZ-NACE_KL";80004;5;"16100";"Vıroba pilaøská a impregnace døeva";"Vıroba pilaøská a impregnace døeva";"01.01.2008";"09.09.9999";"1610"
"CS";"CZ-NACE_KL";80004;3;"162";"Vıroba døevìnıch a pøíb. vırobkù, kromì nábytku";"Vıroba døevìnıch, korkovıch, proutìnıch a slamìnıch vırobkù, kromì nábytku";"01.01.2008";"09.09.9999";"16"
"CS";"CZ-NACE_KL";80004;4;"1621";"Vıroba dıh a desek na bázi døeva";"Vıroba dıh a desek na bázi døeva";"01.01.2008";"09.09.9999";"162"
"CS";"CZ-NACE_KL";80004;5;"16210";"Vıroba dıh a desek na bázi døeva";"Vıroba dıh a desek na bázi døeva";"01.01.2008";"09.09.9999";"1621"
"CS";"CZ-NACE_KL";80004;4;"1622";"Vıroba sestavenıch parketovıch podlah";"Vıroba sestavenıch parketovıch podlah";"01.01.2008";"09.09.9999";"162"
"CS";"CZ-NACE_KL";80004;5;"16220";"Vıroba sestavenıch parketovıch podlah";"Vıroba sestavenıch parketovıch podlah";"01.01.2008";"09.09.9999";"1622"
"CS";"CZ-NACE_KL";80004;4;"1623";"Vıroba ostatních vırobkù stavebního truhláøství a tesaøství";"Vıroba ostatních vırobkù stavebního truhláøství a tesaøství";"01.01.2008";"09.09.9999";"162"
"CS";"CZ-NACE_KL";80004;5;"16230";"Vıroba ostatních vırobkù stavebního truhláøství a tesaøství";"Vıroba ostatních vırobkù stavebního truhláøství a tesaøství";"01.01.2008";"09.09.9999";"1623"
"CS";"CZ-NACE_KL";80004;4;"1624";"Vıroba døevìnıch obalù";"Vıroba døevìnıch obalù";"01.01.2008";"09.09.9999";"162"
"CS";"CZ-NACE_KL";80004;5;"16240";"Vıroba døevìnıch obalù";"Vıroba døevìnıch obalù";"01.01.2008";"09.09.9999";"1624"
